"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"472" "1d67afd0ab00fbc02424a1841331af0a" 841 "chemoheterotrophy" 3251 "Roseburia"
"481" "1d67afd0ab00fbc02424a1841331af0a" 845 "mammal_gut" 3251 "Roseburia"
"484" "1d67afd0ab00fbc02424a1841331af0a" 840 "animal_parasites_or_symbionts" 3251 "Roseburia"
"496" "1d67afd0ab00fbc02424a1841331af0a" 844 "human_gut" 3251 "Roseburia"
"505" "1d67afd0ab00fbc02424a1841331af0a" 843 "human_associated" 3251 "Roseburia"
"577" "1dc6ebe69ceaeed4de4c0541b4b80411" 859 "animal_parasites_or_symbionts" 892 "Roseburia"
"580" "1dc6ebe69ceaeed4de4c0541b4b80411" 860 "chemoheterotrophy" 892 "Roseburia"
"583" "1dc6ebe69ceaeed4de4c0541b4b80411" 862 "human_associated" 892 "Roseburia"
"589" "1dc6ebe69ceaeed4de4c0541b4b80411" 861 "fermentation" 892 "Roseburia"
"595" "1dc6ebe69ceaeed4de4c0541b4b80411" 863 "human_gut" 892 "Roseburia"
"634" "1dc6ebe69ceaeed4de4c0541b4b80411" 864 "mammal_gut" 892 "Roseburia"
"685" "1eda456aa0a8d58fcb46b4caddc739b5" 895 "animal_parasites_or_symbionts" 1137 "Roseburia"
"688" "1eda456aa0a8d58fcb46b4caddc739b5" 896 "chemoheterotrophy" 1137 "Roseburia"
"703" "1eda456aa0a8d58fcb46b4caddc739b5" 897 "fermentation" 1137 "Roseburia"
"706" "1eda456aa0a8d58fcb46b4caddc739b5" 898 "human_associated" 1137 "Roseburia"
"718" "1eda456aa0a8d58fcb46b4caddc739b5" 899 "human_gut" 1137 "Roseburia"
"721" "1eda456aa0a8d58fcb46b4caddc739b5" 900 "mammal_gut" 1137 "Roseburia"
"793" "2324da3cf4903a472dfd57e68223123b" 1036 "chemoheterotrophy" 1350 "Roseburia"
"796" "2324da3cf4903a472dfd57e68223123b" 1035 "animal_parasites_or_symbionts" 1350 "Roseburia"
"799" "2324da3cf4903a472dfd57e68223123b" 1037 "fermentation" 1350 "Roseburia"
"802" "2324da3cf4903a472dfd57e68223123b" 1038 "human_associated" 1350 "Roseburia"
"805" "2324da3cf4903a472dfd57e68223123b" 1040 "mammal_gut" 1350 "Roseburia"
"808" "2324da3cf4903a472dfd57e68223123b" 1039 "human_gut" 1350 "Roseburia"
"901" "268515314b596c422f922f99e9fa83c6" 1141 "mammal_gut" 6228 "Roseburia"
"904" "268515314b596c422f922f99e9fa83c6" 1138 "fermentation" 6228 "Roseburia"
"907" "268515314b596c422f922f99e9fa83c6" 1137 "chemoheterotrophy" 6228 "Roseburia"
"916" "268515314b596c422f922f99e9fa83c6" 1136 "animal_parasites_or_symbionts" 6228 "Roseburia"
"931" "268515314b596c422f922f99e9fa83c6" 1140 "human_gut" 6228 "Roseburia"
"943" "268515314b596c422f922f99e9fa83c6" 1139 "human_associated" 6228 "Roseburia"
"1009" "2b913c425c0b11aea69258a9e5ebe16b" 1292 "aerobic_chemoheterotrophy" 1072 "Psychrobacter"
"1012" "2b913c425c0b11aea69258a9e5ebe16b" 1293 "chemoheterotrophy" 1072 "Psychrobacter"
"1045" "304c5c161b5b0a04c34e003c9e81faf1" 1394 "fermentation" 2539 "Succinivibrio"
"1048" "304c5c161b5b0a04c34e003c9e81faf1" 1393 "chemoheterotrophy" 2539 "Succinivibrio"
"1081" "305e829d2ebfc6de55744fd8f6d7fc07" 1400 "animal_parasites_or_symbionts" 567 "Roseburia"
"1084" "305e829d2ebfc6de55744fd8f6d7fc07" 1405 "mammal_gut" 567 "Roseburia"
"1087" "305e829d2ebfc6de55744fd8f6d7fc07" 1404 "human_gut" 567 "Roseburia"
"1090" "305e829d2ebfc6de55744fd8f6d7fc07" 1403 "human_associated" 567 "Roseburia"
"1102" "305e829d2ebfc6de55744fd8f6d7fc07" 1401 "chemoheterotrophy" 567 "Roseburia"
"1105" "305e829d2ebfc6de55744fd8f6d7fc07" 1402 "fermentation" 567 "Roseburia"
"1189" "34505a287fd3e1706b0831482a800cc6" 1552 "chemoheterotrophy" 7407 "Psychrobacter"
"1192" "34505a287fd3e1706b0831482a800cc6" 1551 "aerobic_chemoheterotrophy" 7407 "Psychrobacter"
"1225" "34e9dc0523d345312773063bd62da8b3" 1581 "animal_parasites_or_symbionts" 8657 "Roseburia"
"1228" "34e9dc0523d345312773063bd62da8b3" 1585 "human_gut" 8657 "Roseburia"
"1231" "34e9dc0523d345312773063bd62da8b3" 1583 "fermentation" 8657 "Roseburia"
"1234" "34e9dc0523d345312773063bd62da8b3" 1584 "human_associated" 8657 "Roseburia"
"1237" "34e9dc0523d345312773063bd62da8b3" 1586 "mammal_gut" 8657 "Roseburia"
"1240" "34e9dc0523d345312773063bd62da8b3" 1582 "chemoheterotrophy" 8657 "Roseburia"
"1333" "35a1ec00e856bd7229eb0089ebf0032f" 1605 "animal_parasites_or_symbionts" 9981 "Roseburia"
"1336" "35a1ec00e856bd7229eb0089ebf0032f" 1606 "chemoheterotrophy" 9981 "Roseburia"
"1345" "35a1ec00e856bd7229eb0089ebf0032f" 1607 "fermentation" 9981 "Roseburia"
"1348" "35a1ec00e856bd7229eb0089ebf0032f" 1608 "human_associated" 9981 "Roseburia"
"1351" "35a1ec00e856bd7229eb0089ebf0032f" 1609 "human_gut" 9981 "Roseburia"
"1354" "35a1ec00e856bd7229eb0089ebf0032f" 1610 "mammal_gut" 9981 "Roseburia"
"1441" "36caa0947edc8a9f34b0421365f2cccd" 1639 "mammal_gut" 9179 "Roseburia"
"1444" "36caa0947edc8a9f34b0421365f2cccd" 1637 "human_associated" 9179 "Roseburia"
"1447" "36caa0947edc8a9f34b0421365f2cccd" 1638 "human_gut" 9179 "Roseburia"
"1450" "36caa0947edc8a9f34b0421365f2cccd" 1636 "fermentation" 9179 "Roseburia"
"1453" "36caa0947edc8a9f34b0421365f2cccd" 1634 "animal_parasites_or_symbionts" 9179 "Roseburia"
"1456" "36caa0947edc8a9f34b0421365f2cccd" 1635 "chemoheterotrophy" 9179 "Roseburia"
"1549" "3ebc195e31ab4c63d1371350397e04da" 1826 "chemoheterotrophy" 363 "Roseburia"
"1552" "3ebc195e31ab4c63d1371350397e04da" 1825 "animal_parasites_or_symbionts" 363 "Roseburia"
"1558" "3ebc195e31ab4c63d1371350397e04da" 1827 "fermentation" 363 "Roseburia"
"1564" "3ebc195e31ab4c63d1371350397e04da" 1828 "human_associated" 363 "Roseburia"
"1567" "3ebc195e31ab4c63d1371350397e04da" 1829 "human_gut" 363 "Roseburia"
"1591" "3ebc195e31ab4c63d1371350397e04da" 1830 "mammal_gut" 363 "Roseburia"
"1657" "405bf4ad759f9e185d96f892b5eed1c1" 1866 "mammal_gut" 10875 "Roseburia"
"1660" "405bf4ad759f9e185d96f892b5eed1c1" 1863 "fermentation" 10875 "Roseburia"
"1663" "405bf4ad759f9e185d96f892b5eed1c1" 1865 "human_gut" 10875 "Roseburia"
"1666" "405bf4ad759f9e185d96f892b5eed1c1" 1861 "animal_parasites_or_symbionts" 10875 "Roseburia"
"1672" "405bf4ad759f9e185d96f892b5eed1c1" 1864 "human_associated" 10875 "Roseburia"
"1681" "405bf4ad759f9e185d96f892b5eed1c1" 1862 "chemoheterotrophy" 10875 "Roseburia"
"1765" "414b76ab619b0b867eec92095fd55310" 1893 "chemoheterotrophy" 2044 "Roseburia"
"1768" "414b76ab619b0b867eec92095fd55310" 1894 "fermentation" 2044 "Roseburia"
"1771" "414b76ab619b0b867eec92095fd55310" 1897 "mammal_gut" 2044 "Roseburia"
"1777" "414b76ab619b0b867eec92095fd55310" 1892 "animal_parasites_or_symbionts" 2044 "Roseburia"
"1789" "414b76ab619b0b867eec92095fd55310" 1895 "human_associated" 2044 "Roseburia"
"1792" "414b76ab619b0b867eec92095fd55310" 1896 "human_gut" 2044 "Roseburia"
"1873" "4a27cc457a6a7d688f989594a2a1ca33" 2132 "human_gut" 8434 "Roseburia"
"1879" "4a27cc457a6a7d688f989594a2a1ca33" 2133 "mammal_gut" 8434 "Roseburia"
"1882" "4a27cc457a6a7d688f989594a2a1ca33" 2130 "fermentation" 8434 "Roseburia"
"1885" "4a27cc457a6a7d688f989594a2a1ca33" 2128 "animal_parasites_or_symbionts" 8434 "Roseburia"
"1897" "4a27cc457a6a7d688f989594a2a1ca33" 2131 "human_associated" 8434 "Roseburia"
"1906" "4a27cc457a6a7d688f989594a2a1ca33" 2129 "chemoheterotrophy" 8434 "Roseburia"
"1981" "629d11e2430971ffbda8e13b3342515d" 2859 "chemoheterotrophy" 6356 "Roseburia"
"1984" "629d11e2430971ffbda8e13b3342515d" 2861 "human_associated" 6356 "Roseburia"
"1987" "629d11e2430971ffbda8e13b3342515d" 2858 "animal_parasites_or_symbionts" 6356 "Roseburia"
"1999" "629d11e2430971ffbda8e13b3342515d" 2860 "fermentation" 6356 "Roseburia"
"2005" "629d11e2430971ffbda8e13b3342515d" 2862 "human_gut" 6356 "Roseburia"
"2035" "629d11e2430971ffbda8e13b3342515d" 2863 "mammal_gut" 6356 "Roseburia"
"2089" "6872a9b33cf3e602dcbdce21d92ac2e4" 3025 "fermentation" 2094 "Roseburia"
"2092" "6872a9b33cf3e602dcbdce21d92ac2e4" 3023 "animal_parasites_or_symbionts" 2094 "Roseburia"
"2095" "6872a9b33cf3e602dcbdce21d92ac2e4" 3024 "chemoheterotrophy" 2094 "Roseburia"
"2101" "6872a9b33cf3e602dcbdce21d92ac2e4" 3026 "human_associated" 2094 "Roseburia"
"2104" "6872a9b33cf3e602dcbdce21d92ac2e4" 3028 "mammal_gut" 2094 "Roseburia"
"2107" "6872a9b33cf3e602dcbdce21d92ac2e4" 3027 "human_gut" 2094 "Roseburia"
"2197" "6b72ab280cae0e33553ec70506e875c2" 3106 "aerobic_chemoheterotrophy" 1970 "Psychrobacter"
"2200" "6b72ab280cae0e33553ec70506e875c2" 3107 "chemoheterotrophy" 1970 "Psychrobacter"
"2233" "6bc7cf88595e74e55326f26b7846ab6e" 3122 "aerobic_chemoheterotrophy" 391 "Psychrobacter"
"2245" "6bc7cf88595e74e55326f26b7846ab6e" 3123 "chemoheterotrophy" 391 "Psychrobacter"
"2269" "714f31249f51999f442ce25770a0cab0" 3285 "animal_parasites_or_symbionts" 1625 "Roseburia"
"2272" "714f31249f51999f442ce25770a0cab0" 3287 "fermentation" 1625 "Roseburia"
"2275" "714f31249f51999f442ce25770a0cab0" 3286 "chemoheterotrophy" 1625 "Roseburia"
"2278" "714f31249f51999f442ce25770a0cab0" 3289 "human_gut" 1625 "Roseburia"
"2293" "714f31249f51999f442ce25770a0cab0" 3290 "mammal_gut" 1625 "Roseburia"
"2305" "714f31249f51999f442ce25770a0cab0" 3288 "human_associated" 1625 "Roseburia"
"2377" "75313703ac797dbe0e50f4efa49e6076" 3421 "human_associated" 994 "Roseburia"
"2383" "75313703ac797dbe0e50f4efa49e6076" 3420 "fermentation" 994 "Roseburia"
"2386" "75313703ac797dbe0e50f4efa49e6076" 3418 "animal_parasites_or_symbionts" 994 "Roseburia"
"2389" "75313703ac797dbe0e50f4efa49e6076" 3419 "chemoheterotrophy" 994 "Roseburia"
"2410" "75313703ac797dbe0e50f4efa49e6076" 3422 "human_gut" 994 "Roseburia"
"2413" "75313703ac797dbe0e50f4efa49e6076" 3423 "mammal_gut" 994 "Roseburia"
"2485" "7b04d5f29439effab370e67ef2c972bd" 3588 "aerobic_chemoheterotrophy" 1487 "Psychrobacter"
"2488" "7b04d5f29439effab370e67ef2c972bd" 3589 "chemoheterotrophy" 1487 "Psychrobacter"
"2521" "85daf909250e8f08d0a7d17f2eb07e10" 3891 "chemoheterotrophy" 330 "Succinivibrio"
"2533" "85daf909250e8f08d0a7d17f2eb07e10" 3892 "fermentation" 330 "Succinivibrio"
"2557" "8cc89770d1e0926f5934dd9c99a34f6b" 4160 "fermentation" 9512 "Roseburia"
"2560" "8cc89770d1e0926f5934dd9c99a34f6b" 4163 "mammal_gut" 9512 "Roseburia"
"2563" "8cc89770d1e0926f5934dd9c99a34f6b" 4162 "human_gut" 9512 "Roseburia"
"2566" "8cc89770d1e0926f5934dd9c99a34f6b" 4158 "animal_parasites_or_symbionts" 9512 "Roseburia"
"2569" "8cc89770d1e0926f5934dd9c99a34f6b" 4161 "human_associated" 9512 "Roseburia"
"2575" "8cc89770d1e0926f5934dd9c99a34f6b" 4159 "chemoheterotrophy" 9512 "Roseburia"
"2665" "8e436ebb8943a6761e41cc0664d7cf7a" 4211 "animal_parasites_or_symbionts" 5258 "Roseburia"
"2668" "8e436ebb8943a6761e41cc0664d7cf7a" 4212 "chemoheterotrophy" 5258 "Roseburia"
"2683" "8e436ebb8943a6761e41cc0664d7cf7a" 4213 "fermentation" 5258 "Roseburia"
"2686" "8e436ebb8943a6761e41cc0664d7cf7a" 4214 "human_associated" 5258 "Roseburia"
"2689" "8e436ebb8943a6761e41cc0664d7cf7a" 4215 "human_gut" 5258 "Roseburia"
"2692" "8e436ebb8943a6761e41cc0664d7cf7a" 4216 "mammal_gut" 5258 "Roseburia"
"2773" "8f0501b3a83fa860cf554e1a4b09a318" 4232 "chemoheterotrophy" 2246 "Roseburia"
"2776" "8f0501b3a83fa860cf554e1a4b09a318" 4231 "animal_parasites_or_symbionts" 2246 "Roseburia"
"2782" "8f0501b3a83fa860cf554e1a4b09a318" 4233 "fermentation" 2246 "Roseburia"
"2800" "8f0501b3a83fa860cf554e1a4b09a318" 4234 "human_associated" 2246 "Roseburia"
"2803" "8f0501b3a83fa860cf554e1a4b09a318" 4235 "human_gut" 2246 "Roseburia"
"2806" "8f0501b3a83fa860cf554e1a4b09a318" 4236 "mammal_gut" 2246 "Roseburia"
"2881" "918a4b09adff2fb91c473ef7099bd16c" 4322 "fermentation" 5242 "Roseburia"
"2884" "918a4b09adff2fb91c473ef7099bd16c" 4321 "chemoheterotrophy" 5242 "Roseburia"
"2887" "918a4b09adff2fb91c473ef7099bd16c" 4324 "human_gut" 5242 "Roseburia"
"2890" "918a4b09adff2fb91c473ef7099bd16c" 4320 "animal_parasites_or_symbionts" 5242 "Roseburia"
"2896" "918a4b09adff2fb91c473ef7099bd16c" 4323 "human_associated" 5242 "Roseburia"
"2902" "918a4b09adff2fb91c473ef7099bd16c" 4325 "mammal_gut" 5242 "Roseburia"
"2989" "9b1c33ed3caba9e28dd71ce45253db81" 4630 "animal_parasites_or_symbionts" 1855 "Roseburia"
"2992" "9b1c33ed3caba9e28dd71ce45253db81" 4631 "chemoheterotrophy" 1855 "Roseburia"
"2995" "9b1c33ed3caba9e28dd71ce45253db81" 4632 "fermentation" 1855 "Roseburia"
"2998" "9b1c33ed3caba9e28dd71ce45253db81" 4633 "human_associated" 1855 "Roseburia"
"3031" "9b1c33ed3caba9e28dd71ce45253db81" 4635 "mammal_gut" 1855 "Roseburia"
"3043" "9b1c33ed3caba9e28dd71ce45253db81" 4634 "human_gut" 1855 "Roseburia"
"3097" "9baa27af9426914e4c74feb955823ab5" 4660 "human_gut" 1270 "Roseburia"
"3100" "9baa27af9426914e4c74feb955823ab5" 4656 "animal_parasites_or_symbionts" 1270 "Roseburia"
"3103" "9baa27af9426914e4c74feb955823ab5" 4658 "fermentation" 1270 "Roseburia"
"3106" "9baa27af9426914e4c74feb955823ab5" 4661 "mammal_gut" 1270 "Roseburia"
"3112" "9baa27af9426914e4c74feb955823ab5" 4659 "human_associated" 1270 "Roseburia"
"3121" "9baa27af9426914e4c74feb955823ab5" 4657 "chemoheterotrophy" 1270 "Roseburia"
"3205" "9c97cc0b7a51f548e80d7c56e6f6313f" 4681 "aerobic_chemoheterotrophy" 7545 "Psychrobacter"
"3211" "9c97cc0b7a51f548e80d7c56e6f6313f" 4682 "chemoheterotrophy" 7545 "Psychrobacter"
"3241" "a1d7db2eb229495c2c82b6983acf7e43" 4819 "fermentation" 874 "Succinivibrio"
"3244" "a1d7db2eb229495c2c82b6983acf7e43" 4818 "chemoheterotrophy" 874 "Succinivibrio"
"3277" "a32aea8c04ce729a6e25d1f225067057" 4850 "chemoheterotrophy" 10309 "Roseburia"
"3283" "a32aea8c04ce729a6e25d1f225067057" 4849 "animal_parasites_or_symbionts" 10309 "Roseburia"
"3286" "a32aea8c04ce729a6e25d1f225067057" 4854 "mammal_gut" 10309 "Roseburia"
"3301" "a32aea8c04ce729a6e25d1f225067057" 4851 "fermentation" 10309 "Roseburia"
"3304" "a32aea8c04ce729a6e25d1f225067057" 4852 "human_associated" 10309 "Roseburia"
"3322" "a32aea8c04ce729a6e25d1f225067057" 4853 "human_gut" 10309 "Roseburia"
"3385" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5134 "fermentation" 618 "Roseburia"
"3388" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5135 "human_associated" 618 "Roseburia"
"3394" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5132 "animal_parasites_or_symbionts" 618 "Roseburia"
"3397" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5133 "chemoheterotrophy" 618 "Roseburia"
"3415" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5136 "human_gut" 618 "Roseburia"
"3418" "ad7bbca2d1dde67ab4e4d0ce3949d60b" 5137 "mammal_gut" 618 "Roseburia"
"3493" "ad8516393126bc6442181dc558a024d1" 5147 "aerobic_chemoheterotrophy" 1307 "Psychrobacter"
"3499" "ad8516393126bc6442181dc558a024d1" 5148 "chemoheterotrophy" 1307 "Psychrobacter"
"3529" "af131a71abff6ee56f93b131a7752af2" 5182 "mammal_gut" 2469 "Roseburia"
"3532" "af131a71abff6ee56f93b131a7752af2" 5178 "chemoheterotrophy" 2469 "Roseburia"
"3535" "af131a71abff6ee56f93b131a7752af2" 5179 "fermentation" 2469 "Roseburia"
"3541" "af131a71abff6ee56f93b131a7752af2" 5181 "human_gut" 2469 "Roseburia"
"3547" "af131a71abff6ee56f93b131a7752af2" 5180 "human_associated" 2469 "Roseburia"
"3553" "af131a71abff6ee56f93b131a7752af2" 5177 "animal_parasites_or_symbionts" 2469 "Roseburia"
"3637" "b1413923dbfd54320662809ba4bb560d" 5233 "aerobic_chemoheterotrophy" 7186 "Psychrobacter"
"3640" "b1413923dbfd54320662809ba4bb560d" 5234 "chemoheterotrophy" 7186 "Psychrobacter"
"3673" "b4968a5c03aa6d6040d9796fb8f924a6" 5339 "fermentation" 4960 "Roseburia"
"3676" "b4968a5c03aa6d6040d9796fb8f924a6" 5337 "animal_parasites_or_symbionts" 4960 "Roseburia"
"3679" "b4968a5c03aa6d6040d9796fb8f924a6" 5342 "mammal_gut" 4960 "Roseburia"
"3682" "b4968a5c03aa6d6040d9796fb8f924a6" 5338 "chemoheterotrophy" 4960 "Roseburia"
"3685" "b4968a5c03aa6d6040d9796fb8f924a6" 5340 "human_associated" 4960 "Roseburia"
"3688" "b4968a5c03aa6d6040d9796fb8f924a6" 5341 "human_gut" 4960 "Roseburia"
"3781" "bd5a77fa4aa8b1ec66222da8a9480fdf" 5617 "fermentation" 4985 "Succinivibrio"
"3784" "bd5a77fa4aa8b1ec66222da8a9480fdf" 5616 "chemoheterotrophy" 4985 "Succinivibrio"
"3817" "c1a83c27793f9e939531c6481388bed8" 5747 "animal_parasites_or_symbionts" 2265 "Roseburia"
"3820" "c1a83c27793f9e939531c6481388bed8" 5749 "fermentation" 2265 "Roseburia"
"3826" "c1a83c27793f9e939531c6481388bed8" 5748 "chemoheterotrophy" 2265 "Roseburia"
"3835" "c1a83c27793f9e939531c6481388bed8" 5751 "human_gut" 2265 "Roseburia"
"3838" "c1a83c27793f9e939531c6481388bed8" 5752 "mammal_gut" 2265 "Roseburia"
"3844" "c1a83c27793f9e939531c6481388bed8" 5750 "human_associated" 2265 "Roseburia"
"3925" "c429984414239787457e4d8a27011ebe" 5836 "chemoheterotrophy" 3659 "Roseburia"
"3928" "c429984414239787457e4d8a27011ebe" 5837 "fermentation" 3659 "Roseburia"
"3934" "c429984414239787457e4d8a27011ebe" 5835 "animal_parasites_or_symbionts" 3659 "Roseburia"
"3943" "c429984414239787457e4d8a27011ebe" 5839 "human_gut" 3659 "Roseburia"
"3952" "c429984414239787457e4d8a27011ebe" 5838 "human_associated" 3659 "Roseburia"
"3967" "c429984414239787457e4d8a27011ebe" 5840 "mammal_gut" 3659 "Roseburia"
"4033" "c5e57dc2d685aad4a6494fa646747c99" 5894 "chemoheterotrophy" 1412 "Roseburia"
"4036" "c5e57dc2d685aad4a6494fa646747c99" 5895 "fermentation" 1412 "Roseburia"
"4039" "c5e57dc2d685aad4a6494fa646747c99" 5898 "mammal_gut" 1412 "Roseburia"
"4042" "c5e57dc2d685aad4a6494fa646747c99" 5897 "human_gut" 1412 "Roseburia"
"4048" "c5e57dc2d685aad4a6494fa646747c99" 5893 "animal_parasites_or_symbionts" 1412 "Roseburia"
"4057" "c5e57dc2d685aad4a6494fa646747c99" 5896 "human_associated" 1412 "Roseburia"
"4141" "cb713ca9b695715ad0fcc87db1b12f52" 6054 "chemoheterotrophy" 1150 "Roseburia"
"4144" "cb713ca9b695715ad0fcc87db1b12f52" 6053 "animal_parasites_or_symbionts" 1150 "Roseburia"
"4165" "cb713ca9b695715ad0fcc87db1b12f52" 6055 "fermentation" 1150 "Roseburia"
"4168" "cb713ca9b695715ad0fcc87db1b12f52" 6056 "human_associated" 1150 "Roseburia"
"4171" "cb713ca9b695715ad0fcc87db1b12f52" 6057 "human_gut" 1150 "Roseburia"
"4174" "cb713ca9b695715ad0fcc87db1b12f52" 6058 "mammal_gut" 1150 "Roseburia"
"4249" "cdf704d0dcf0f2d93b74d178f642e37a" 6133 "chemoheterotrophy" 6634 "Succinivibrio"
"4258" "cdf704d0dcf0f2d93b74d178f642e37a" 6134 "fermentation" 6634 "Succinivibrio"
"4285" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6145 "animal_parasites_or_symbionts" 8303 "Roseburia"
"4288" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6148 "human_associated" 8303 "Roseburia"
"4294" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6149 "human_gut" 8303 "Roseburia"
"4300" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6146 "chemoheterotrophy" 8303 "Roseburia"
"4306" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6147 "fermentation" 8303 "Roseburia"
"4312" "ce2f4fe8fca2d0161e9ef8d2984c72c3" 6150 "mammal_gut" 8303 "Roseburia"
"4393" "d386ba46629f1122cd385ddd37756226" 6286 "mammal_gut" 2186 "Roseburia"
"4396" "d386ba46629f1122cd385ddd37756226" 6283 "fermentation" 2186 "Roseburia"
"4399" "d386ba46629f1122cd385ddd37756226" 6284 "human_associated" 2186 "Roseburia"
"4402" "d386ba46629f1122cd385ddd37756226" 6285 "human_gut" 2186 "Roseburia"
"4405" "d386ba46629f1122cd385ddd37756226" 6282 "chemoheterotrophy" 2186 "Roseburia"
"4420" "d386ba46629f1122cd385ddd37756226" 6281 "animal_parasites_or_symbionts" 2186 "Roseburia"
"4501" "d52315e2ba17b74b8c27dc1061242519" 6361 "chemoheterotrophy" 8634 "Roseburia"
"4504" "d52315e2ba17b74b8c27dc1061242519" 6360 "animal_parasites_or_symbionts" 8634 "Roseburia"
"4519" "d52315e2ba17b74b8c27dc1061242519" 6363 "human_associated" 8634 "Roseburia"
"4525" "d52315e2ba17b74b8c27dc1061242519" 6362 "fermentation" 8634 "Roseburia"
"4552" "d52315e2ba17b74b8c27dc1061242519" 6364 "human_gut" 8634 "Roseburia"
"4555" "d52315e2ba17b74b8c27dc1061242519" 6365 "mammal_gut" 8634 "Roseburia"
"4609" "d862ff0f8f5c9f39ae13f080aa680bb3" 6480 "mammal_gut" 2504 "Roseburia"
"4612" "d862ff0f8f5c9f39ae13f080aa680bb3" 6475 "animal_parasites_or_symbionts" 2504 "Roseburia"
"4615" "d862ff0f8f5c9f39ae13f080aa680bb3" 6476 "chemoheterotrophy" 2504 "Roseburia"
"4618" "d862ff0f8f5c9f39ae13f080aa680bb3" 6479 "human_gut" 2504 "Roseburia"
"4630" "d862ff0f8f5c9f39ae13f080aa680bb3" 6477 "fermentation" 2504 "Roseburia"
"4633" "d862ff0f8f5c9f39ae13f080aa680bb3" 6478 "human_associated" 2504 "Roseburia"
"4717" "e089cd27f1ec7699ce1334a39ea02673" 6687 "aerobic_chemoheterotrophy" 5617 "Psychrobacter"
"4723" "e089cd27f1ec7699ce1334a39ea02673" 6688 "chemoheterotrophy" 5617 "Psychrobacter"
"4753" "e327fd095c243325fd7510f19ef1a128" 6757 "animal_parasites_or_symbionts" 1684 "Roseburia"
"4759" "e327fd095c243325fd7510f19ef1a128" 6758 "chemoheterotrophy" 1684 "Roseburia"
"4762" "e327fd095c243325fd7510f19ef1a128" 6759 "fermentation" 1684 "Roseburia"
"4765" "e327fd095c243325fd7510f19ef1a128" 6761 "human_gut" 1684 "Roseburia"
"4768" "e327fd095c243325fd7510f19ef1a128" 6762 "mammal_gut" 1684 "Roseburia"
