"index","lable","cluster","degree"
15,"Nonlabens",3,0.454545454545455
20,"Pedobacter",3,0.454545454545455
37,"Snodgrassella",3,0.464646464646465
53,"Mucilaginibacter",3,0.494949494949495
55,"Bdellovibrio",3,0.515151515151515
