Feature ID	Taxon	Confidence
5881bb20a5699e35017633aa882befb5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succinispira; s__mobilis	0.9929817574469675
400a504e050fa1e94dbb78a317a91676	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Lacticigenium; s__naphtae	0.7979290432896398
6c3d75a1a2c80854f21c402cd3ead737	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__nasimurium	0.9943118099213624
277e57a85bbba48bcc10985ec6114b01	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9998794682209294
6a5fb569ba3b49659538826d860d5110	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9557816592586338
cbb14f0a103a118c51a3ac583e6488e9	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.7491965011235536
ac07c2de0f3b6de9418d3501fcc68399	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Staphylococcus; s__saprophyticus	0.943933558523465
31f2dc6b39f348a41bdff8c141bb39bd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__brunensis	0.819901904590185
106e6b17a6a866f059edb6046bdfd2ed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.999644154839823
40f80939e6303ce27ee4934e5332b44d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__	0.9992088370200162
cc1f106dae404eca16e3b7d588d58645	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999822218006194
a62e32c83e169200a7222bc5e937b23b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Staphylococcus; s__saprophyticus	0.9443980693878653
b8a3a8a66e82bad81543deb3bc69ea01	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Staphylococcus; s__saprophyticus	0.9372528482003784
cab06f40f3417bef164ccdab4aa41ed1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Helcobacillus; s__massiliensis	0.9229106343636992
5060a417cecb2477803920f679600168	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9995673473590118
b2f64dafe6de96fd0963abab85bff4ae	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopococcus; s__tabaci	0.7179973984699675
e1481236cfd7f904a27a92e7ee8aef30	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999258979824581
b8447b4b5281ec5bba962aca4c63a744	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999858808036313
8c7f479b9b65a8a11dba9b2d4d4bbb74	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Millisia; s__brevis	0.9320652554520454
75e81afd929e6a68d29dfd67bfe06ab0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9822252766570224
afb2f933b8a01130b7a8ad25a89d7ac7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__daejeonense	0.964322102391467
57280b369a97027d42b7ae04fdd1a58d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Helcobacillus; s__massiliensis	0.9235020924619053
e2925cae0cb82d44e77f23d4d2303367	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__brunensis	0.9406305898567142
ba20f7ab98180850b48e34ad81f68653	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__balaenopterae	0.8425984884619497
f5efaab4944dca6092be8006004d7397	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999245621173934
98ab93a17bde9d2564d7bef744b39cc9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	0.9740102703852153
5434b96987e60392ac9f45eb7bb14e0e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8433333332509758
e272b5f84117210974c3f577072d3a9a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__	0.9623300703968327
17e3eea1948d594a2f3d2cd877c7c192	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopostipes; s__suicloacalis	0.9999781757470955
8dc03cae835141b88ba4d2c9bdbab8b8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9883862872096358
b0a2c476d18b9615615eff020cfb5cca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopococcus; s__tabaci	0.9211919064656788
6c50dd3cf297cf30eaf754d064def0bb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999917510428401
35657512422b3fead61c707be97c0694	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__balaenopterae	0.9658503776247481
d3ce22f8a563143a55715e44799ac402	k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__; g__; s__	0.9948984978028109
3370c8d865018d258f5c765d632aeb79	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopococcus; s__tabaci	0.9197618883169645
1d96fb64b539a3967e5d667393072e50	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.9963030610340006
d8a08e8290a8c8eb32afa01678526a5e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.8742350650149042
08eb3157d4af2ce3592416eacfc1cf59	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.962371433409623
4e29949fbf33f687665c7ec95d0b1b26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__disporicum	0.846080362314155
8336637c9a069c927c4a77f2eef51401	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.9983419815173677
4b0f3a95716c025fab59dceb75345e8a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9859436367591142
bb37db43a4cba4e7297f7ea91a9c16c9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999218735756623
2819c34f76dce4eed3d8b233545938d6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens	0.7340745364239473
fd204f7a88e546b2288fb9b86489ba32	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999887888410338
a941da1fbe418e60d581d9051e684f1d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999531302579195
af626bea5668a8cd2e490f61c3ab823e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	0.9983589360269778
f991274e234ade6f6a6a2df1daeea685	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__breve	0.8330005328297126
c5f9da6eca223fa5441c6895e294cef7	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	0.7058142657126906
5769478a7c5f7976ad0089ba26ab324b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	0.9740951365659264
