"Genus" "Function"
"1" "Corynebacterium" "nitrate_reduction"
"2" "Corynebacterium" "ureolysis"
"3" "Corynebacterium" "chemoheterotrophy"
"4" "Corynebacterium" "fermentation"
"5" "Corynebacterium" "animal_parasites_or_symbionts"
"6" "Corynebacterium" "human_associated"
"7" "Corynebacterium" "human_pathogens_all"
"8" "Micrococcus" "aerobic_chemoheterotrophy"
"9" "Micrococcus" "chemoheterotrophy"
"10" "Lysobacter" "chemoheterotrophy"
"11" "Lysobacter" "chitinolysis"
