"Genus" "Function"
"1" "Enhydrobacter" "aerobic_chemoheterotrophy"
"2" "Enhydrobacter" "animal_parasites_or_symbionts"
"3" "Enhydrobacter" "chemoheterotrophy"
"4" "Enhydrobacter" "fermentation"
"5" "Enhydrobacter" "human_associated"
"6" "Enhydrobacter" "human_gut"
"7" "Enhydrobacter" "mammal_gut"
"8" "Enhydrobacter" "nitrate_reduction"
"9" "Sphingomonas" "aerobic_chemoheterotrophy"
"10" "Sphingomonas" "chemoheterotrophy"
