"Genus" "Function"
"1" "Ornithinimicrobium" "aerobic_chemoheterotrophy"
"2" "Ornithinimicrobium" "chemoheterotrophy"
"3" "Ornithinimicrobium" "nitrate_reduction"
"4" "Dietzia" "aerobic_chemoheterotrophy"
"5" "Dietzia" "chemoheterotrophy"
"6" "Nocardioides" "aerobic_chemoheterotrophy"
"7" "Nocardioides" "aromatic_compound_degradation"
"8" "Nocardioides" "chemoheterotrophy"
"9" "Nocardioides" "nitrate_reduction"
