"Genus" "Function"
"1" "Ornithinimicrobium" "aerobic_chemoheterotrophy"
"2" "Ornithinimicrobium" "chemoheterotrophy"
"3" "Ornithinimicrobium" "nitrate_reduction"
"4" "Akkermansia" "aerobic_chemoheterotrophy"
"5" "Akkermansia" "chemoheterotrophy"
"6" "Akkermansia" "animal_parasites_or_symbionts"
"7" "Akkermansia" "human_associated"
"8" "Akkermansia" "human_gut"
"9" "Akkermansia" "mammal_gut"
