"Genus" "Function"
"1" "Kribbia" "nitrate_reduction"
"2" "Petrimonas" "chemoheterotrophy"
"3" "Petrimonas" "fermentation"
"4" "Petrimonas" "nitrate_ammonification"
"5" "Petrimonas" "nitrate_reduction"
"6" "Petrimonas" "nitrate_respiration"
"7" "Petrimonas" "nitrite_ammonification"
"8" "Petrimonas" "nitrite_respiration"
"9" "Petrimonas" "nitrogen_respiration"
