"Genus" "Function"
"1" "Collinsella" "chemoheterotrophy"
"2" "Collinsella" "fermentation"
"3" "Dorea" "human_associated"
"4" "Dorea" "chemoheterotrophy"
"5" "Dorea" "fermentation"
"6" "Dorea" "animal_parasites_or_symbionts"
"7" "Dorea" "human_gut"
"8" "Dorea" "mammal_gut"
"9" "Selenomonas" "chemoheterotrophy"
"10" "Selenomonas" "fermentation"
