"Genus" "Function"
"1" "Desulfovibrio" "respiration_of_sulfur_compounds"
"2" "Desulfovibrio" "sulfate_respiration"
"3" "Desulfovibrio" "nitrate_reduction"
"4" "Desulfovibrio" "nitrogen_respiration"
"5" "Desulfovibrio" "nitrate_respiration"
"6" "Desulfovibrio" "thiosulfate_respiration"
"7" "Desulfovibrio" "sulfur_respiration"
"8" "Desulfovibrio" "fermentation"
"9" "Desulfovibrio" "dark_sulfite_oxidation"
"10" "Desulfovibrio" "dark_hydrogen_oxidation"
"11" "Desulfovibrio" "chemoheterotrophy"
