"Genus" "Function"
"1" "Prevotella" "animal_parasites_or_symbionts"
"2" "Prevotella" "chemoheterotrophy"
"3" "Prevotella" "fermentation"
"4" "Prevotella" "xylanolysis"
"5" "Roseburia" "animal_parasites_or_symbionts"
"6" "Roseburia" "chemoheterotrophy"
"7" "Roseburia" "fermentation"
"8" "Roseburia" "human_associated"
"9" "Roseburia" "human_gut"
"10" "Roseburia" "mammal_gut"
