"Genus" "Function"
"1" "Barnesiella" "chemoheterotrophy"
"2" "Barnesiella" "fermentation"
"3" "Campylobacter" "animal_parasites_or_symbionts"
"4" "Campylobacter" "human_associated"
"5" "Campylobacter" "human_pathogens_all"
"6" "Campylobacter" "human_pathogens_meningitis"
"7" "Campylobacter" "human_pathogens_septicemia"
"8" "Campylobacter" "fumarate_respiration"
"9" "Campylobacter" "nitrate_reduction"
"10" "Campylobacter" "nitrate_respiration"
"11" "Campylobacter" "nitrogen_respiration"
