"index","lable","cluster","degree","ev","between","close"
16,"Alkanindiges",4,0.232323232323232,0.893559233597252,0.0345679012345679,0.978270558687712
44,"Pedobacter",4,0.222222222222222,0.891967193871905,0.067283950617284,0.990106141758314
45,"Brevundimonas",4,0.333333333333333,1,0.0799382716049383,1.06140940447865
48,"GW-34",3,0.313131313131313,0.824449895456966,0.0805555555555556,1.09111502983039
58,"Gulbenkiania",5,0.262626262626263,0.881853755090905,0.0361111111111111,1.01332460257431
