"index","lable","cluster","hubs","degree"
120,"Novosphingobium",2,0,0.0841584158415842
121,"Sphingobium",1,0,0.0742574257425743
122,"Sphingomonas",1,0,0.0643564356435644
123,"Advenella",6,0,0.0495049504950495
124,"Bordetella",7,0,0.0891089108910891
125,"Kerstersia",7,0,0.103960396039604
126,"Oligella",5,0,0.0396039603960396
127,"Pusillimonas",2,0,0.0247524752475248
128,"Caldimonas",1,0,0.0148514851485149
129,"Pelomonas",1,0,0.099009900990099
130,"Sphaerotilus",1,0,0.0198019801980198
131,"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Vitreoscilla",1,0,0.0594059405940594
132,"Massilia",2,0,0.0198019801980198
133,"Methylotenera",1,0,0.099009900990099
134,"Alysiella",1,0,0.0099009900990099
135,"Gulbenkiania",1,0,0.099009900990099
136,"Azospira",1,0,0.0099009900990099
137,"Denitromonas",3,0,0.0594059405940594
138,"Peredibacter",1,0,0.0099009900990099
139,"Bdellovibrio",3,0,0.0445544554455446
140,"Desulfovibrio",2,0,0.0940594059405941
141,"Arcobacter",6,0,0.0643564356435644
142,"Campylobacter",5,1,0.173267326732673
143,"Helicobacter",1,0,0.0891089108910891
144,"Aeromonas",1,0,0.128712871287129
145,"Anaerobiospirillum",6,0,0.0643564356435644
146,"Succinivibrio",6,0,0.0594059405940594
147,"Rheinheimera",1,0,0.0940594059405941
148,"Pantoea",6,0,0.0445544554455446
149,"Proteus",7,0,0.0940594059405941
150,"Halomonas",4,0,0.00495049504950495
151,"Bibersteinia",7,0,0.0396039603960396
152,"Acinetobacter",1,0,0.163366336633663
153,"Alkanindiges",1,0,0.0742574257425743
154,"Enhydrobacter",1,0,0.153465346534653
155,"Moraxella",2,0,0.0297029702970297
156,"Psychrobacter",5,0,0.0346534653465347
157,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas",1,0,0.168316831683168
158,"Lysobacter",2,0,0.0396039603960396
159,"Pseudoxanthomonas",1,0,0.0940594059405941
160,"Thermomonas",3,0,0.00495049504950495
161,"Treponema",2,0,0.0940594059405941
162,"Akkermansia",2,0,0.0643564356435644
